object_id,image_id,latitude,longitude,name,human_label_id,updatedat,createdat,label_id,label,subtype,labeledby,markerpov_heading,markerpov_pitch,markerpov_zoom,address,google_address
63966725e238a2be7e73c32c,4a8cdfc8-378b-4113-b988-a54effad8466,40.730733926168355,-73.99245572176763,Juhyoung,63967c3c0d6bbfc0fe95a7e2,2022-12-12 00:56:28.899,2022-12-12 00:56:28.899,7227a7a8-7761-42dc-a3fa-9c72dbd3750f,door,,User C,-72.06018606518997,-4.834041219998408,1.0000000000000002,60 EAST 9 STREET,"8 St-NYU, New York, NY 10003, USA"
6545976d28a51c292c394a1c,c60a5b2b-95a3-4ab1-bf90-d305c9afa865,40.740041896980365,-73.99566302571489,grace,6545981f28a51c292c398945,2023-11-04 01:02:23.825,2023-11-04 01:02:23.825,31a8a89a-7d75-4b75-bf7f-c8f35bc387b6,door,Single,grace,-167.57327742310042,-4.049463903211509,1.0244717418524232,100 WEST 18 STREET,"102 W 18th St, New York, NY 10011, USA"
623a9282546e3cfc6f52d6bd,5f507401-b0f6-47c5-bab5-1a79e25f5995,40.75176687273871,-73.98099119775445,Gavin,62544b1e2c2fb43021fe2847,2022-04-11 15:37:02.279,2022-04-11 15:37:02.279,589fdcba-ca9a-4ce0-b001-c8df3b39cfe6,door,Revolving,Victor,172.53465802060663,-4.588114454032308,1.0000000000000002,10 EAST 40 STREET,"8 E 40th St, New York, NY 10016, USA"
64dd7fe125277c54868cfba2,9b2455a1-47de-4948-9c51-bba7aa2beb96,40.71548616634459,-74.00614343699336,Chloe Dong,64dd806225277c54868d020d,2023-08-17 02:05:22.083,2023-08-17 02:05:22.083,65833e7c-7196-4e04-9217-59ba6973cb53,door,Single,Chloe Dong,-145.4885297667186,-5.532378077782819,1.0000000000000002,104 DUANE STREET,"104 Duane St, New York, NY 10007, USA"
64efe881f5c2d02d14138fa0,25bf3437-709f-46aa-8164-f51051009241,40.71803764009048,-73.9901787469697,Sit,64efe896f5c2d02d1413909e,2023-08-31 01:10:46.073,2023-08-31 01:10:46.073,e7438230-669c-4fe4-8fc9-1f02cf1268e4,stairs,,Sit,-169.01986080890222,-12.973059316500844,2.0000000000000004,88 ORCHARD STREET,"88 Orchard St, New York, NY 10002, USA"
62e429edd54156f9bdda9e38,9fde3edc-6700-4127-bc9a-d39b5e241acd,40.734834141533256,-73.99938958003382,Hiba,62e42b16b55e334b197930d4,2022-07-29 18:46:46.466,2022-07-29 18:46:46.466,92defe4f-9522-4e9e-a8f5-4bb873197512,knob,,Hiba,-19.69119022007524,-7.588784225215259,1.0000000000000002,115 WEST 10 STREET,"115 W 10th St, New York, NY 10011, USA"
6275db6cf6b83dae4dc1561f,2d85d551-34f7-4089-aef5-2e975a61e12d,40.75128859313233,-73.98522076815058,Sit,64eff84bf5c2d02d1414d0a4,2023-08-31 02:17:47.599,2023-08-31 02:17:47.599,6fde735c-0eaf-463d-a8d5-e38f46f43178,door,Double,Gavin,43.04126196275319,-3.307898390982755,1.9251932037899713,39 WEST 37 STREET,"39 W 37th St 18th floor, New York, NY 10018, USA"
625633362c2fb4302111ac63,527e5429-4ec7-479e-88a1-b7aafda55dd4,40.74904518441387,-73.97646145706089,Xin Mei,64d834cd8d16003d83f1a338,2023-08-13 01:41:33.95,2023-08-13 01:41:33.95,0a3a8d4e-f021-4691-b87b-583dc053d55a,knob,Vertical Bar,Gavin,174.8907922246762,-6.170897670716898,2.0244717418524236,150 EAST 39 STREET,"150 E 39th St, New York, NY 10016, USA"
629ec4446ae9b8a94d3e4188,7eb01a16-c67e-49cf-9944-df2a11835e1c,40.763761055158774,-73.98591558617434,jettrose13,651c25154e916bc095b1227f,2023-10-03 14:28:37.61,2023-10-03 14:28:37.61,802c6aaf-25f3-4a1f-a1d0-274c94d1dc70,knob,Pull,Muztahidul chowdhury,-139.88440785698316,-5.5574476618385535,2.0,310 WEST 52 STREET,"310 W 52nd St, New York, NY 10019, USA"
621e85ba7df45a1568be14a2,44d434fa-2992-4398-bf17-6d659ef58ad0,40.76096692254461,-73.97944892267353,Hiba,623afbd3546e3cfc6f52e2bc,2022-03-23 10:52:03.792,2022-03-23 10:52:03.792,cecade39-a319-4ec6-9684-4bada7edefa2,door,Double,Brittany,136.0726437654883,-2.9357158067124436,1.0000000000000002,1290 AVENUE OF THE AMER,"1298 6th Ave, New York, NY 10019, USA"
64daf8b49f96bccb0953420a,db010b19-e918-4b02-813c-14c4c02667bb,40.714736289392185,-74.00941057125159,Hiba,64efffcbceb676bfdf18099b,2023-08-31 02:49:47.208,2023-08-31 02:49:47.208,7b7f1d34-5c41-4c4a-9d91-dd87de5eb861,knob,,Safir,177.3633794728694,-5.3122350179431,1.0000000000000002,57 WARREN STREET,"57 Warren St, New York, NY 10007, USA"
62e9c75f769ecd2eafa1f2e3,7f890d43-9259-4eaf-8f69-c0d0c1d34f3a,40.741077667345,-73.99224653493421,Hiba,64ebfd6e88d6094b3388d938,2023-08-28 01:50:38.584,2023-08-28 01:50:38.584,43122433-56a3-486b-9dff-a7a044af07e5,door,Double,Xuan,-15.612582591836407,-5.963775503283423,1.0000000000000002,31 WEST 21 STREET,"33 W 21st St, New York, NY 10010, USA"
64d4227896dab4be0908cd24,47b88ca3-b8a3-4da7-8607-b958367150e1,40.76015627209601,-73.9800419079297,Hiba,64eec1d5c46c2f5c1748ccfe,2023-08-30 04:13:09.217,2023-08-30 04:13:09.217,76051a2a-11ae-4152-a555-d9424c812c78,door,Revolving,Josephine,140.97318772314603,-5.083857195650677,1.0000000000000002,1260 AVENUE OF THE AMER,"1270 6th Ave 8th floor, New York, NY 10020, USA"
6254c4bf2c2fb43021005772,f0c60ea9-00f9-45ae-8e77-ec477258c68e,40.75762689006504,-73.96748067877988,Emily Tong,64b87b1aafec44d29ff104dc,2023-07-20 00:08:58.384,2023-07-20 00:08:58.384,730cc1f1-0f24-4bb8-a8f7-55ab2340f18d,door,Single,Emily Tong,-138.34270275612187,-5.697490931542537,2.0,240 EAST 54 STREET,"240 E 54th St, New York, NY 10022, USA"
62e8793fccd4c950070546bb,e6ecc020-8555-4535-844f-6fb22347c84c,40.7280957612228,-73.98858589826918,Hiba,64ebfa4388d6094b33805ccf,2023-08-28 01:37:07.833,2023-08-28 01:37:07.833,49c74115-cadb-4b6b-a8c3-4affb1dc6510,knob,Pull,Xuan,-152.10396067285765,-4.030490164438396,1.0000000000000002,46 EAST 7 STREET,"38 E 7th St, New York, NY 10003, USA"
625e2846e727870f94b46c29,9eb241fd-92a2-4ba9-9627-ab1d6085dd90,40.71323269920172,-74.00892432845656,Yu Yin Lin,64ee96deee347c86209a333f,2023-08-30 01:09:50.834,2023-08-30 01:09:50.834,f4728161-490b-49dd-bf6e-f4654ba28e2c,stairs,,Gavin,33.61237654742471,-5.067015065713849,2.925193203789971,25 PARK PLACE,"25 Park Pl, New York, NY 10007, USA"
629ade1490d6c964e6cc78f7,dfc01477-80d8-4dee-94b8-22b81a48ec9c,40.72663343769623,-73.98928864299958,daikon.jpg,651496a401fe38218ab0937f,2023-09-27 20:55:00.987,2023-09-27 20:55:00.987,a8f850ef-c90f-4060-8748-ca6a4ed50732,knob,Pull,Muztahidul chowdhury,-75.4934066755547,-5.4536278128166,3.0000000000000004,77 2 AVENUE,"79 2nd Ave, New York, NY 10003, USA"
64daafa2edc5811dbd6ed892,21af5885-a866-4700-8714-45350295afa0,40.81388524035689,-73.95608775790888,Hiba,64effef9f2b33ec22496f8c8,2023-08-31 02:46:17.507,2023-08-31 02:46:17.507,2e88bf19-9009-4a8f-affa-5ebf88faaef4,door,Single,Josephine,-49.95317055475265,-4.739193934971801,3.0000000000000004,501 WEST 125 STREET,"1346 Amsterdam Ave, New York, NY 10027, USA"
629ebbfd6ae9b8a94d3c2195,e71a4bd4-f98a-4b1c-a1c0-b9b69f4a8d3b,40.71744308092939,-74.00916920476601,daikon.jpg,6519a1f1acf03104203feb63,2023-10-01 16:44:33.677,2023-10-01 16:44:33.677,5131ea42-87af-424e-87ac-21999963dae0,knob,Vertical Bar,Hiba,-63.004958169597074,-1.3118013302125262,1.030825002080213,47 HUDSON STREET,"51a Hudson St, New York, NY 10013, USA"
62e42a04d54156f9bddaa58e,8a1221d7-606c-4b39-ba39-60b7cbae7446,40.734869230803426,-73.99913896557639,Hiba,62e42b73d54156f9bddae726,2022-07-29 18:48:19.08,2022-07-29 18:48:19.08,ece6b3d2-8b6c-412e-a45d-185f9e493ba5,knob,,Hiba,7.146058432109474,-10.71517101961091,1.9755282581475768,109 WEST 10 STREET,"109 W 10th St, New York, NY 10011, USA"
623a9411546e3cfc6f52d7eb,0d062f1d-2f6c-4604-a603-e4b775124aab,40.75236323816114,-73.97400411806989,Gavin,62544b4a2c2fb43021fe33bc,2022-04-11 15:37:46.84,2022-04-11 15:37:46.84,997dd871-5f6d-464b-83a2-b805df10815a,knob,Vertical Bar,Victor,14.454804425946143,-4.225249961873269,1.0000000000000002,708 3 AVENUE,"155e E 44th St, New York, NY 10017, USA"
62e1dcec650fe23ec4133517,4bee650e-a1f3-45e0-992d-ceaa8a19338b,40.74940531730392,-73.98074887859681,Hiba,64ebf98188d6094b337e9db2,2023-08-28 01:33:53.036,2023-08-28 01:33:53.036,c8df393d-210e-4a27-b499-e786bf7af191,door,Single,Xuan,68.14068372636618,-8.985633601857339,1.0000000000000004,27 EAST 37 STREET,"27 E 37th St, New York, NY 10016, USA"
64f0084cf5c2d02d14172b93,1e3648a8-9e0f-4846-aa79-fec4dbecdac7,40.70616780685728,-74.0121306829131,Sit,64f0087ef5c2d02d14172d95,2023-08-31 03:26:54.335,2023-08-31 03:26:54.335,13be9702-49a1-4df8-9ec5-a14b91afe5e4,knob,Pull,Sit,-45.1854220884222,-3.5853495881531163,2.0,50 BROADWAY,"45 New St, New York, NY 10004, USA"
62786e6288bbed36320ab7aa,e7a02493-1050-4be5-9817-d8f7a64e9108,40.72674111135816,-73.99275182828423,Sit,64f0c88670ddf219c1a30c5b,2023-08-31 17:06:14.504,2023-08-31 17:06:14.504,9a997da2-b33f-4483-94bc-39e8cf45bfb0,door,Double,Gavin,-146.94065073431014,-1.1667760362141588,1.9251932037899713,41 GREAT JONES STREET,"41 Great Jones St, New York, NY 10012, USA"
6275e277f6b83dae4dc426ef,3d0a3cbd-c9ab-4f47-8106-503425cc6671,40.75314674395966,-73.99156502561704,Sit,64f00bbaf5c2d02d1417fc17,2023-08-31 03:40:42.291,2023-08-31 03:40:42.291,9c538285-0e8b-4201-bd8e-beabb1d71117,knob,Pull,Gavin,-1.189686716312305,-5.65949480436871,2.925193203789971,255 WEST 36 STREET,"232 W 37th St, New York, NY 10018, USA"
6256e32f2c2fb43021189af8,90242ec0-21e6-48e9-891f-de63d96c790c,40.72752125313111,-73.98901456654743,Hiba,64eac64717e5152403ed96ee,2023-08-27 03:43:03.267,2023-08-27 03:43:03.267,9fc95b0a-9bae-499d-9187-5e4373ca0bc3,door,Single,Victor,-149.41924348540795,-6.5369849934724815,1.0000000000000002,101 2 AVENUE,"238 E 6th St Front B, New York, NY 10003, USA"
62439efcd03d0d318110bfd7,199fcdc7-c93d-4ca2-b570-634718554ed8,40.72512543420335,-73.98335103123297,Emily Tong,64b55b49514619500e2f87a0,2023-07-17 15:16:25.648,2023-07-17 15:16:25.648,c559b191-b1ab-44c3-9831-086c77bafe28,knob,Round,Victor,-167.2567393989259,-6.565956331331101,2.0000000000000004,508 EAST 6 STREET,"508 E 6th St, New York, NY 10009, USA"
6254d9af2c2fb43021027662,900e0dc2-d0d1-4655-aa8a-ec54f5e32824,40.715113296404105,-74.00814623105269,Muztahidul chowdhury,62953a81623f50fe06797710,2022-05-30 21:43:29.487,2022-05-30 21:43:29.487,5bc1dde9-05ea-4bd6-94ba-6d94ee77cab1,door,Single,Gavin,15.679166478538397,-6.1676435270881615,2.0,105 CHAMBERS STREET,"107 Chambers St, New York, NY 10007, USA"
623f6adc044640d3955bbbe8,3ab29859-d631-4b34-89dc-e1d822da7234,40.72858749657367,-73.98934501959265,Jipeng,628b01883159432c8d3c7728,2022-05-23 03:37:44.307,2022-05-23 03:37:44.307,6e5b9ecb-e84a-4b74-9c64-ab829e82a5fa,knob,,Jipeng,21.3779944432244,0.3639171177286618,2.0,25 EAST 7 STREET,"21 E 7th St, New York, NY 10003, USA"
62439d74d03d0d3181105155,174d2da1-d5ed-4ffd-a3ba-065c92538eeb,40.72662112257279,-73.98509113102996,jessielee,641e549ebc6a6dec9267c0a8,2023-03-25 01:55:42.117,2023-03-25 01:55:42.117,071ed549-2ab1-4c2b-8bde-ba0bff6d606e,stairs,,Gavin,-122.55763778392992,-14.884329876650291,2.0000000000000004,100 EAST 7 STREET,"100 E 7th St, New York, NY 10009, USA"
64305709fec7ed308e984796,1c50f290-440a-47b3-beb5-8223afb31ca6,40.76295458805576,-73.96950551224167,Hiba,64eec2a8c46c2f5c174b3344,2023-08-30 04:16:40.626,2023-08-30 04:16:40.626,77d8aef6-07f4-418b-a853-dff094acdc2f,door,Double,Gavin,142.7298183292316,-4.818371450397549,1.9251932037899713,505 PARK AVENUE,"503 Park Ave, New York, NY 10022, USA"
6278812b88bbed36320ea87c,3a24e961-3202-4d48-850d-4c2644ef4f15,40.717457847705994,-74.00994837997276,Sit,64f0c97270ddf219c1a38cac,2023-08-31 17:10:10.102,2023-08-31 17:10:10.102,81ccea46-a9a9-4b39-917a-a1abcfcf902e,stairs,,Gavin,43.288960948788265,-10.842688416053177,2.0000000000000004,177 DUANE STREET,"177 Duane St, New York, NY 10013, USA"
62e9c637769ecd2eafa1cf0c,978c1095-fe31-4ef0-b97b-847deb8f5600,40.74234666036667,-73.99527247758658,Hiba,64ebfd5288d6094b338837b7,2023-08-28 01:50:10.473,2023-08-28 01:50:10.473,77a15228-d8ea-42cb-92b8-9200ad9e4506,door,Double,Xuan,-6.42765394352637,-5.965709534601663,1.0000000000000002,133 WEST 21 STREET,"141 W 21st St, New York, NY 10011, USA"
64dd5ad8754f5659ee448d4b,cbec0f88-9153-4e67-9c71-edc86daa3124,40.70300118268879,-74.01239630849193,Chloe Dong,64dd5bc7754f5659ee4493e5,2023-08-16 23:29:11.263,2023-08-16 23:29:11.263,9614b3df-4bab-4e61-aafb-8ecda2f2ab80,stairs,,Chloe Dong,99.34976689014135,-18.686986844897586,1.0000000000000002,6 WATER STREET,"2 Moore St, New York, NY 10004, USA"
62e9e6eb769ecd2eafa4b88b,543c91b2-19fa-4b10-b8c2-d7d3c2997774,40.726555665217795,-73.99010038462133,Hiba,64ec007d88d6094b339260f3,2023-08-28 02:03:41.684,2023-08-28 02:03:41.684,ca66b9a3-87a4-4e71-894a-78e7b6e78b07,knob,Pull,Xuan,22.718396054959538,-7.710961132543004,1.0000000000000002,79 EAST 4 STREET,"79-81 E 4th St, New York, NY 10003, USA"
625eb312e727870f94b5836a,86bde4e0-bf1d-4697-9e46-f67b2ad83c84,40.75993468890152,-73.96999930723429,Sit,64efd3fef5c2d02d14128c30,2023-08-30 23:42:54.057,2023-08-30 23:42:54.057,9b8da41f-d5a4-4035-9c54-2f0850f1e9d0,door,Single,Gavin,-60.281563276534875,-4.62974641421159,2.0000000000000004,136 EAST 56 STREET,"664 Lexington Ave, New York, NY 10022, USA"
629c452afb1a35ef18989a71,8de72cfa-bb2a-42db-94d4-2ea08fba05fd,40.71390022373177,-74.00548749922162,daikon.jpg,65159a5468b0c1c34be46fed,2023-09-28 15:23:00.025,2023-09-28 15:23:00.025,ed0930f5-e5f4-429d-85db-e52f1617a9c2,door,Double,daikon.jpg,28.877412890262427,-4.594328269548091,2.925193203789971,280 BROADWAY,"53 Chambers St, New York, NY 10007, USA"
642faa845429b11eb0d411b3,5d7497d1-5cdc-4805-8256-dbf419ca4e7d,40.72808488500984,-73.98667928487639,Hiba,64eec19dc46c2f5c17470dc7,2023-08-30 04:12:13.515,2023-08-30 04:12:13.515,49a6eb12-5491-4736-8dd0-5b5fbed83012,knob,Pull,Gavin,-139.88619009702776,2.931596375830439,2.0000000000000004,56 ST MARKS PLACE,"58 St Marks Pl, New York, NY 10003, USA"
6240ee147fd4ce55f6ea68d5,95291b76-8d9a-43e6-bc8f-2ac5f174b6c9,40.74509129920008,-73.98653183583292,Gavin,6254fc082c2fb4302106b72e,2022-04-12 04:11:52.027,2022-04-12 04:11:52.027,29f94554-ee03-4755-b560-e3a9ab06f4d6,stairs,,Gavin,-134.522423554013,-11.313554179822306,1.0000000000000002,259 5 AVENUE,"261 5th Ave 16th Floor, New York, NY 10016, USA"
